,Unnamed: 0,Player,fpl_id,GW,Likes,Followers,Comments,Verified,Positive,Neutral,Negative,Positive Sum,Neutral Sum,Negative Sum,Positive Mean,Neutral Mean,Negative Mean,Positive Majority,Neutral Majority,Negative Majority
280,81,James,172,1,71,46254,12,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.92078364, 0.8889361, 0.68085754, 0.5430296, 0.6251092, 0.90248454, 0.7324553, 0.9342486, 0.96125686, 0.5718172, 0.5368811, 0.74174166, 0.60997194, 0.85481983, 0.5753831, 0.71291876, 0.8732606, 0.96521187, 0.9019436]","[0.05981046, 0.10490926, 0.3166204, 0.42150253, 0.36826032, 0.06716831, 0.26329392, 0.04389325, 0.035949767, 0.40098372, 0.36455727, 0.24567395, 0.354994, 0.13489676, 0.37468013, 0.2801467, 0.09661584, 0.03218183, 0.0920626]","[0.019405838, 0.0061547086, 0.0025220371, 0.035467833, 0.006630472, 0.030347116, 0.0042507546, 0.021858117, 0.002793314, 0.027199004, 0.09856159, 0.012584366, 0.03503407, 0.010283343, 0.049936764, 0.006934522, 0.030123496, 0.002606297, 0.005993704]",14.533111155033112,4.058201026171446,0.4086873501073569,0.76490057,0.21358952,0.021509862,7,11,1
281,82,Neto,560,1,307,943969,14,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.5113215, 0.7558269, 0.8895604, 0.6317576, 0.50667614, 0.94338715, 0.8388996, 0.69065356, 0.6689831, 0.781782, 0.5207804, 0.85563326, 0.82935137, 0.7747768, 0.76289994, 0.6400442, 0.6474991, 0.8903779, 0.7265949]","[0.47581944, 0.23905858, 0.06905849, 0.3442249, 0.4889564, 0.043654647, 0.13961789, 0.28327608, 0.31191626, 0.1964747, 0.2907159, 0.103014454, 0.16404837, 0.20050883, 0.13656233, 0.3375066, 0.29337487, 0.06966851, 0.17693828]","[0.012859083, 0.00511456, 0.041381087, 0.024017505, 0.0043674316, 0.0129582, 0.021482527, 0.026070364, 0.019100584, 0.02174328, 0.1885037, 0.04135227, 0.0066002267, 0.02471435, 0.10053781, 0.02244918, 0.059126034, 0.03995357, 0.09646683]",13.866805791854858,4.364395532757044,0.7687985901720822,0.7298319,0.229705,0.040463082,2,15,2
282,83,Madueke,177,1,58,29290,11,"[False, False, False, False, False]","[0.7934167, 0.7916321, 0.6400442, 0.92236054, 0.7848743]","[0.18730085, 0.17183657, 0.3375066, 0.043253742, 0.19811122]","[0.019282475, 0.03653132, 0.02244918, 0.0343857, 0.01701449]",3.93232786655426,0.9380089715123175,0.1296631675213575,0.7864655,0.18760179,0.025932634,0,4,1
283,84,Jackson,180,1,23,281367,2,"[False, False, False, False, False, False, False, False, False, False]","[0.7627304, 0.91709626, 0.8361677, 0.86002064, 0.77092296, 0.8902786, 0.9493435, 0.9312009, 0.9580656, 0.8767521]","[0.22653544, 0.07345281, 0.08354208, 0.13858938, 0.21483001, 0.078067884, 0.027956527, 0.05630264, 0.038549196, 0.06775895]","[0.010734189, 0.009450928, 0.08029021, 0.0013899102, 0.014246999, 0.03165353, 0.02269995, 0.012496445, 0.0033851268, 0.055488933]",8.752578675746918,1.0055849142372608,0.2418362265452742,0.87525785,0.10055848,0.024183623,3,6,1
284,85,Mudryk,179,1,0,712,0,[False],[0.8395491],[0.15680528],[0.003645616],0.8395491242408752,0.1568052768707275,0.0036456158850342,0.8395491,0.15680528,0.003645616,1,0,0
285,86,Caicedo,157,1,1,1054,1,[False],[0.93457896],[0.043799903],[0.021621147],0.9345789551734924,0.0437999032437801,0.0216211471706628,0.93457896,0.043799903,0.021621147,0,1,0
286,87,Marc Guiu,178,1,2,150,2,[False],[0.84738535],[0.084837064],[0.06777767],0.8473853468894958,0.0848370641469955,0.0677776709198951,0.84738535,0.084837064,0.06777767,0,1,0
287,88,Cucurella,163,1,13,8696,1,"[False, False, False]","[0.7719124, 0.61868656, 0.69677556]","[0.21776262, 0.28592584, 0.2934199]","[0.010325055, 0.09538755, 0.009804514]",2.08737450838089,0.7971083521842957,0.1155171170830726,0.69579154,0.26570278,0.038505707,1,1,1
288,89,Gusto,171,1,29,20789,10,"[False, False, False, False, False, False, False]","[0.7691771, 0.9483036, 0.91709626, 0.96498114, 0.78710634, 0.8395491, 0.76433474]","[0.22180076, 0.04868448, 0.07345281, 0.031807978, 0.20122501, 0.15680528, 0.1663584]","[0.009022222, 0.0030119335, 0.009450928, 0.0032108983, 0.0116687, 0.003645616, 0.06930687]",5.990548253059387,0.9001347124576569,0.1093171704560518,0.8557926,0.12859067,0.015616738,3,4,0
289,90,Colwill,162,1,0,306,1,[False],[0.8994878],[0.09656712],[0.0039450866],0.8994877934455872,0.096567116677761,0.0039450866170227,0.8994878,0.09656712,0.0039450866,0,1,0
290,91,Dewsbury-Hall,166,1,10,25932,1,"[False, False]","[0.7079023, 0.7848743]","[0.28455743, 0.19811122]","[0.0075402283, 0.01701449]",1.49277663230896,0.4826686531305313,0.0245547187514603,0.7463883,0.24133432,0.012277359,1,1,0
291,92,Jørgensen,581,1,5,5118,3,[False],[0.8632378],[0.097370364],[0.039391913],0.8632377982139587,0.0973703637719154,0.0393919125199317,0.8632378,0.097370364,0.039391913,0,1,0
292,93,Enzo,168,1,840,180564,743,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.56316197, 0.9724849, 0.9280789, 0.5712193, 0.80510855, 0.5283958, 0.5993048, 0.9132095, 0.65726316, 0.91709626, 0.9319226, 0.75305265, 0.71246207, 0.6762648, 0.72288436, 0.80624497, 0.66610223, 0.663304, 0.9555739]","[0.42682174, 0.025397802, 0.06780513, 0.36389756, 0.17898017, 0.45011827, 0.38283667, 0.078205496, 0.32848856, 0.07345281, 0.06506316, 0.21756408, 0.25961256, 0.2885898, 0.26873907, 0.19052373, 0.3246497, 0.17543402, 0.042917106]","[0.010016351, 0.002117356, 0.004115989, 0.064883165, 0.015911262, 0.021486007, 0.017858565, 0.008585061, 0.0142483, 0.009450928, 0.0030142416, 0.029383251, 0.027925396, 0.03514539, 0.008376576, 0.003231237, 0.009248055, 0.161262, 0.00150899]",14.343134701251984,4.209097435697913,0.4477681278949603,0.7549019,0.22153147,0.023566743,6,11,2
293,94,Palmer,182,1,130,676798,19,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.7671973, 0.8335158, 0.5385618, 0.6029665, 0.71088624, 0.90138704, 0.81954014, 0.58015084, 0.8251846, 0.60581416, 0.83944565, 0.8464045, 0.62847227, 0.7877716, 0.7510229, 0.90156114, 0.937955, 0.6912079, 0.9437818]","[0.21928701, 0.16281252, 0.43991196, 0.3424562, 0.24304381, 0.07645554, 0.13436829, 0.34413868, 0.1652186, 0.3523942, 0.15012704, 0.099460006, 0.3111289, 0.20766687, 0.2082969, 0.093387626, 0.051930267, 0.26509857, 0.052830905]","[0.013515677, 0.0036716706, 0.021526199, 0.054577306, 0.046070002, 0.02215739, 0.046091568, 0.07571046, 0.009596699, 0.041791625, 0.010427356, 0.054135486, 0.060398843, 0.004561555, 0.04068022, 0.0050511705, 0.010114705, 0.043693602, 0.0033872935]",14.512827157974243,3.9200138933956623,0.5671588270924985,0.763833,0.20631652,0.029850468,2,17,0
294,95,Nkunku,181,1,652,67984,48,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.64925677, 0.906994, 0.69411516, 0.5385618, 0.9483036, 0.84720045, 0.70432925, 0.86513007, 0.91814935, 0.5430296, 0.7407069, 0.84738535, 0.8932842, 0.49962607, 0.6853441, 0.7562481, 0.8251846, 0.8020056, 0.826061]","[0.33799934, 0.086553976, 0.2979296, 0.43991196, 0.04868448, 0.111481704, 0.15729442, 0.1286358, 0.074868195, 0.42150253, 0.25485793, 0.084837064, 0.089809395, 0.4939112, 0.26390153, 0.23593636, 0.1652186, 0.19327417, 0.16568315]","[0.012743864, 0.006451934, 0.007955292, 0.021526199, 0.0030119335, 0.041317806, 0.1383763, 0.006234151, 0.006982434, 0.035467833, 0.0044351444, 0.06777767, 0.016906373, 0.0064627063, 0.050754428, 0.00781548, 0.009596699, 0.0047202315, 0.008255876]",14.490915983915327,4.052291434258223,0.4567923513241112,0.7626798,0.21327852,0.024041703,7,12,0
295,96,Disasi,167,1,3,59075,1,"[False, False]","[0.92489886, 0.9497071]","[0.06872614, 0.03229676]","[0.006375037, 0.017996158]",1.87460595369339,0.101022895425558,0.0243711955845356,0.93730295,0.05051145,0.012185598,0,2,0
